Image,x,y,w,h,1/Bh,1/Bw,1/Bd,Ch,Cw,Cb,midas_max,midas_max_relative,Target,dpt_1,dpt_2,dpt_3,dpt_4,dpt_5,dpt_6,dpt_7,dpt_8,dpt_9,dpt_10,dpt_11,dpt_12,dpt_13,dpt_14,dpt_15,dpt_16,dpt_17,dpt_18,dpt_19,dpt_20,dpt_21,dpt_22,dpt_23,dpt_24,dpt_25,dpt_26,dpt_27,dpt_28,dpt_29,dpt_30,dpt_31,dpt_32,dpt_33,dpt_34,dpt_35,dpt_36
image693,90.84477233886719,132.78762817382812,39.468902587890625,34.30255889892578,0.13399437069892883,0.15417540073394775,0.1444377817097648,0.1,0.1,0.1,31.55144,0.4967177,0.8795135617256165,24.7457,28.861998,29.610153,29.67553,23.211998,21.124033,25.41862,29.366058,30.367603,30.31803,29.906809,22.142597,29.510895,29.958633,30.710236,31.241537,30.924091,30.462448,30.020561,30.499346,30.97168,31.369236,31.146978,30.540667,29.660772,30.992931,31.339859,31.346945,30.981358,24.752472,30.271427,31.395649,31.485884,31.211893,30.710745,26.262123
image694,79.77855682373047,132.22845458984375,64.70326232910156,62.20685577392578,0.24299553036689758,0.252747118473053,0.2479192748403412,0.1,0.1,0.1,42.939857,0.7170305,0.4617186188697815,28.78201,38.076576,37.146767,35.874924,33.90532,23.191046,34.029026,40.142174,39.26779,38.046284,36.524704,24.525843,36.665417,40.801292,41.36443,40.16968,38.975662,38.106144,37.759216,41.463135,42.705692,41.704605,40.610725,39.313133,38.411205,42.110985,41.904842,40.606064,39.338306,29.636248,36.877068,42.016945,41.419926,40.344345,38.122852,31.418365
image695,32.70257568359375,125.54976654052734,65.4051513671875,133.5511016845703,0.5216839909553528,0.25548887252807617,0.41074855471734295,0.1,0.1,0.1,30.525278,0.8298707,0.17904582619667053,25.867147,25.016893,23.869463,22.550182,21.197086,19.245216,26.930649,26.090317,25.081524,23.948273,22.678463,21.458426,27.597572,26.880714,26.033333,25.147871,24.14844,22.986067,28.239086,27.656025,26.964054,26.253336,25.461823,24.423525,28.617947,28.17895,27.719963,27.179634,26.553215,25.789583,29.37049,28.987915,28.558681,28.121042,27.578001,26.801163
image697,76.09046936035156,132.45616149902344,17.986572265625,15.0382080078125,0.05874300003051758,0.07026004791259766,0.0647580666221047,0.1,0.1,0.1,19.942083,0.42299962,1.6881992816925049,18.367937,17.995047,18.174168,18.239573,17.967508,15.388051,19.51652,19.313736,18.974617,18.645803,18.282448,17.795576,19.630089,19.417456,19.103964,18.767056,18.398369,18.000942,19.721802,19.544546,19.236925,18.88587,18.500515,17.985676,19.812342,19.673067,19.37735,18.997488,18.580887,18.031437,19.90858,19.802696,19.51171,19.109505,18.700968,18.063358
image698,127.8794174194336,132.71542358398438,10.144699096679688,9.9207763671875,0.03875303268432617,0.03962773084640503,0.03919282201033483,0.1,0.1,0.1,15.635242,0.22998671,2.4405677318573,14.785594,14.877658,14.873944,14.861738,14.824679,14.782068,14.952023,15.0708,15.047377,15.026075,15.000311,14.968002,15.063834,15.174879,15.146587,15.1478195,15.141478,15.117203,15.132369,15.285101,15.269011,15.266553,15.277446,15.26673,15.267901,15.443637,15.437043,15.439187,15.447771,15.427025,15.43498,15.572226,15.595972,15.609884,15.609657,15.5696745
image699,93.65040588378906,132.07989501953125,52.680084228515625,59.43128204345703,0.23215344548225403,0.20578157901763916,0.21936417268126848,0.1,0.1,0.1,41.47444,0.8343853,0.46940627694129944,33.46421,32.80264,32.09212,31.391068,30.66696,20.146135,36.005802,35.41259,34.7159,34.119354,33.542336,33.620502,38.569695,38.031204,37.374767,36.891483,36.43627,36.155285,40.92456,40.64463,40.0446,39.624664,39.158386,38.822723,41.123978,40.787357,40.22827,39.750397,39.25206,38.764397,40.108078,39.8935,39.37043,38.947716,38.241188,27.935251
image70,183.91969299316406,132.76095581054688,34.145416259765625,28.28362274169922,0.11048290133476257,0.13338053226470947,0.12246803230754563,0.1,0.1,0.1,27.697754,0.51675975,1.0789754390716553,19.257273,22.687805,24.87715,24.974106,22.776562,23.530998,19.948843,24.783283,25.406778,25.465523,25.447624,24.47102,21.789051,25.32006,25.929972,25.961893,25.989243,25.991955,25.069248,25.908936,26.336248,26.463533,26.551239,26.53422,22.662497,26.07643,26.607035,26.897013,27.07277,26.535604,22.952599,23.885395,26.8843,27.35764,27.534954,26.98149
image701,129.51560974121094,132.62908935546875,10.75091552734375,9.291435241699219,0.03629466891288757,0.04199576377868652,0.039248867288441375,0.1,0.1,0.1,8.463259,0.13335161,2.9292757511138916,6.3921204,6.800521,7.093044,7.295919,7.3843427,7.214943,7.4446964,7.7364182,7.785671,7.809691,7.8450503,7.8376718,7.8095474,7.986548,8.051899,8.072073,8.107661,8.118927,7.848842,8.123984,8.179214,8.238085,8.266565,8.256223,7.8268285,8.177044,8.271461,8.338345,8.383465,8.342806,7.937092,8.204654,8.330127,8.381786,8.40599,8.436844
image702,121.91731262207031,132.79359436035156,18.171905517578125,15.977569580078125,0.062412381172180176,0.07098400592803955,0.06683574799900673,0.1,0.1,0.1,18.770655,0.25070348,1.7720247507095337,14.357171,18.5474,18.22916,17.819756,14.903892,12.417335,17.778557,18.558159,18.557861,18.550201,18.439932,18.25731,18.783466,18.590565,18.596008,18.602201,18.51823,18.301134,18.578493,18.658009,18.66034,18.654705,18.595732,18.428558,18.667175,18.71977,18.70274,18.699749,18.634687,18.551615,16.804928,18.652882,18.759378,18.76302,18.685532,18.31595
image703,122.43537139892578,132.63824462890625,12.752243041992188,11.870819091796875,0.04637038707733154,0.04981344938278198,0.048122720918047326,0.1,0.1,0.1,19.200285,0.252882,2.3021090030670166,18.711271,18.863216,18.740551,18.534132,18.183455,17.270609,18.922009,19.048191,19.075235,19.100134,19.036926,18.954346,18.998516,19.083643,19.11248,19.161798,19.123516,19.037872,19.063269,19.122166,19.12336,19.17506,19.145817,19.061327,19.084763,19.166416,19.153461,19.192434,19.176018,19.092436,18.976244,19.12645,19.132895,19.165298,19.169565,19.117891
image706,129.9772186279297,132.89686584472656,29.635101318359375,28.06414794921875,0.10962557792663574,0.11576211452484131,0.1127356077178177,0.1,0.1,0.1,24.795374,0.35307622,0.9378266930580139,15.2238655,24.017086,24.183723,24.164068,24.105305,23.967796,24.054531,24.163124,24.221317,24.273212,24.236546,23.998245,24.104357,24.206057,24.265291,24.321594,24.30194,24.135027,24.191662,24.189083,24.256607,24.35868,24.413055,24.251026,24.29759,24.243942,24.324915,24.443174,24.536839,24.36066,24.317886,24.386133,24.498638,24.615675,24.745445,23.910215
image707,131.59710693359375,132.83741760253906,24.51148223876953,20.00250244140625,0.07813477516174316,0.09574797749519348,0.08738626403501934,0.1,0.1,0.1,19.740559,0.27896142,1.3134781122207642,12.869757,18.42829,18.668612,18.709885,18.786478,19.45762,18.447521,18.779007,18.933687,18.96677,18.966145,19.195524,18.850433,19.079391,19.162813,19.201336,19.231058,19.120636,19.080046,19.25211,19.32529,19.398155,19.462734,19.353416,19.272955,19.369072,19.458076,19.548378,19.626337,19.601463,18.91347,19.458677,19.540241,19.667303,19.746546,18.716854
image71,136.35098266601562,132.63101196289062,13.0357666015625,11.55712890625,0.04514503479003906,0.050920963287353516,0.04811973954785001,0.1,0.1,0.1,17.889578,0.2635791,2.5392396450042725,13.702171,15.731771,17.43854,17.53728,17.579576,16.44805,17.377222,17.483837,17.660625,17.746407,17.75365,17.701725,17.32162,17.549482,17.652077,17.761656,17.793978,17.779291,17.354967,17.562283,17.64675,17.777737,17.826052,17.830507,17.156363,17.496809,17.64028,17.7915,17.86311,17.902212,16.3326,17.333328,17.585161,17.765894,17.576046,16.923336
image710,137.5944061279297,133.2391357421875,38.840179443359375,36.94084930419922,0.1443001925945282,0.15171945095062256,0.1480563024318389,0.1,0.1,0.1,33.13619,0.48554736,0.752494752407074,21.494946,31.692673,31.731277,31.906815,32.007397,27.93182,31.733187,32.135597,32.485336,32.75636,32.70819,31.975647,32.173645,32.583214,32.848907,32.97285,32.744354,32.216293,32.05708,32.352432,32.613586,32.80158,32.729973,32.243034,30.914658,32.314793,32.58883,32.824295,32.881363,32.141144,28.670399,32.304245,32.53459,32.793846,32.929764,31.000317
image711,127.71505737304688,133.11837768554688,21.893280029296875,16.951690673828125,0.06621754169464111,0.08552062511444092,0.07648052087965365,0.1,0.1,0.1,13.475194,0.16280031,1.421740174293518,12.550016,12.757862,12.992105,12.990758,12.926233,12.91233,12.990477,13.032191,13.070251,13.052648,13.00461,12.942535,13.129184,13.144787,13.200232,13.214157,13.148569,13.072965,13.240442,13.233636,13.285732,13.313171,13.266098,13.202927,13.385431,13.366934,13.359371,13.388464,13.355118,13.323936,13.413947,13.419951,13.45053,13.467247,13.41651,13.275628
image712,144.82516479492188,132.72140502929688,19.65753173828125,17.7052001953125,0.06916093826293945,0.07678723335266113,0.07307364294794039,0.1,0.1,0.1,23.780403,0.37187037,1.7175276279449463,17.602959,17.567116,22.14464,22.668222,22.766438,18.826487,19.63513,22.636929,22.871822,23.00031,23.017859,19.726025,22.57203,22.99694,23.233013,23.369143,23.35717,23.338974,22.676603,23.074808,23.34772,23.514725,23.564034,23.53076,20.853516,23.149765,23.4002,23.585657,23.684711,23.450687,20.694477,23.184807,23.417627,23.64083,23.846321,21.86784
image713,127.36266326904297,132.80844116210938,12.912582397460938,9.961860656738281,0.03891351819038391,0.05043977499008179,0.045046824521842936,0.1,0.1,0.1,10.531048,0.15836172,2.376732587814331,9.113619,10.160378,10.131409,10.101501,10.111174,10.102715,10.007517,10.21944,10.18761,10.172001,10.18985,10.181465,10.128104,10.243889,10.216459,10.204112,10.235385,10.244759,10.1778755,10.293188,10.258433,10.261269,10.320444,10.3386965,10.286008,10.385167,10.361559,10.359189,10.425735,10.436919,10.346768,10.471937,10.471587,10.466194,10.51193,10.481377
image715,234.7758331298828,132.44183349609375,38.91705322265625,29.38318634033203,0.114778071641922,0.15201973915100098,0.13469225445692218,0.1,0.1,0.1,35.466198,0.7831997,1.0163525342941284,25.765406,31.207481,31.998428,32.60215,31.339725,32.30399,29.675323,31.557236,32.460667,33.061478,33.581684,33.994118,31.120644,31.92194,32.861736,33.424664,33.987484,34.40466,31.196709,32.300842,33.20439,33.75647,34.34954,34.792023,31.685162,32.737526,33.513954,34.14892,34.756832,35.14048,28.296896,29.779793,33.73425,34.47132,35.086826,35.338543
image718,193.5453338623047,132.2703094482422,56.862823486328125,47.327728271484375,0.18487393856048584,0.22212040424346924,0.20434755582114075,0.1,0.1,0.1,33.73649,0.62912136,0.631088376045227,18.95869,25.261253,27.280525,28.275467,25.92355,27.552324,19.886837,26.742664,28.471794,29.07463,29.288824,28.68964,22.525661,27.974634,29.795918,30.015001,30.359539,30.569008,27.262035,29.079006,30.41826,30.94745,31.284357,31.476696,24.273746,29.84925,31.012821,31.711874,32.06281,31.968185,24.941483,26.83624,31.439468,32.39879,32.752575,32.858353
image719,136.89874267578125,132.91793823242188,16.03436279296875,14.141593933105469,0.05524060130119324,0.06263422966003418,0.05905324189755926,0.1,0.1,0.1,21.24238,0.3304486,2.008652448654175,15.50246,18.408836,20.286325,20.334616,20.335201,19.387737,20.173523,20.42155,20.514946,20.597301,20.599602,20.586855,20.171074,20.585194,20.71267,20.83119,20.854145,20.816069,20.082764,20.618837,20.779608,20.944324,21.04007,21.027384,20.006405,20.66238,20.820368,21.030783,21.176098,21.186975,19.670553,20.63231,20.858273,21.088402,21.202557,20.412655
image72,120.50348663330078,132.7256317138672,14.8336181640625,12.135589599609375,0.04740464687347412,0.05794382095336914,0.05293716526163297,0.1,0.1,0.1,18.581873,0.25866044,2.165520191192627,17.527142,18.304375,18.326054,18.24396,17.716852,16.765871,18.343891,18.44463,18.459831,18.445839,18.343384,18.228436,18.497295,18.50418,18.519167,18.52297,18.43117,18.315218,18.46501,18.54548,18.538574,18.545155,18.460629,18.359064,18.459183,18.579428,18.570896,18.573404,18.496971,18.402582,18.13501,18.524576,18.543396,18.533466,18.463266,18.396793
image720,139.29762268066406,132.55322265625,13.231719970703125,11.89422607421875,0.04646182060241699,0.05168640613555908,0.049143592425163314,0.1,0.1,0.1,15.444035,0.22603945,2.659782648086548,11.868619,12.172284,13.03928,13.735137,13.882075,13.65725,12.35012,13.414392,14.010357,14.197177,14.365555,14.332485,13.148528,14.105357,14.321486,14.513437,14.684345,14.728306,13.452767,14.407169,14.626982,14.779993,14.916893,15.035565,13.627492,14.554793,14.85844,14.991175,15.116871,15.126296,14.076128,14.495489,14.971833,15.151456,15.208258,15.328892
image721,138.16262817382812,132.83663940429688,23.44446563720703,24.155059814453125,0.09435570240020752,0.09157994389533997,0.09297818211631732,0.1,0.1,0.1,29.041515,0.48429495,1.182991623878479,22.714361,27.086582,27.229523,27.460436,27.685226,28.203516,27.633827,27.83361,28.021338,28.150959,28.227406,28.224892,28.385542,28.67552,28.850178,28.924433,28.890331,28.572903,28.481838,28.58756,28.693619,28.735971,28.755857,28.639624,28.515587,28.594585,28.678158,28.711828,28.776337,28.747753,27.423462,28.640377,28.777525,28.786604,28.881527,28.954796
image722,100.42970275878906,132.6971435546875,15.234100341796875,13.74298095703125,0.05368351936340332,0.05950820446014404,0.05667074487471999,0.1,0.1,0.1,17.815567,0.30157033,2.2997071743011475,16.132763,15.598286,15.875773,15.905259,15.181719,13.19378,16.518847,16.824446,16.651125,16.248608,15.846592,14.090736,17.08861,17.111826,16.832508,16.460512,16.06134,15.38907,17.204155,17.291306,17.00889,16.664177,16.253721,15.800054,17.290297,17.365622,17.188995,16.83442,16.412159,15.7545185,17.576881,17.3471,17.1991,16.809973,15.664487,14.532164
image723,133.50640869140625,132.729248046875,15.134773254394531,12.117706298828125,0.04733479022979736,0.05912020802497864,0.053552690702782,0.1,0.1,0.1,13.895359,0.22869249,2.3104121685028076,9.19865,11.412017,12.474481,12.582999,12.32016,10.430631,12.019894,12.75598,12.9321995,12.951577,13.024503,11.488886,12.4345255,12.971249,13.073186,13.162227,13.217867,12.992254,12.250941,13.139973,13.224154,13.351133,13.418066,13.39563,11.589819,13.268934,13.420746,13.556562,13.646339,13.705109,11.537127,13.285929,13.528667,13.702702,13.736784,13.607237
image725,128.04019165039062,132.46441650390625,13.686981201171875,10.592376708984375,0.041376471519470215,0.05346477031707764,0.047804257448784804,0.1,0.1,0.1,12.970758,0.18132748,2.2764174938201904,11.713185,12.831629,12.76866,12.769761,12.713186,12.639428,12.824628,12.773954,12.742609,12.766874,12.733839,12.701579,12.7806225,12.776978,12.738018,12.755904,12.740097,12.744989,12.80129,12.825398,12.755014,12.773764,12.766878,12.800531,12.856037,12.900346,12.833725,12.848986,12.848669,12.874622,12.901646,12.962517,12.926248,12.940095,12.943134,12.9339075
image726,128.8736572265625,132.7100830078125,11.609809875488281,9.9183349609375,0.03874349594116211,0.0453508198261261,0.042176743216164735,0.1,0.1,0.1,15.779748,0.23646607,2.4393513202667236,15.407085,15.4162855,15.4312,15.450789,15.443271,15.39415,15.517948,15.523004,15.529472,15.549656,15.546112,15.500232,15.552721,15.550882,15.571876,15.587293,15.577364,15.571644,15.597676,15.599822,15.607313,15.622282,15.62002,15.612035,15.659839,15.679095,15.690166,15.704088,15.6907215,15.654959,15.686272,15.737319,15.761342,15.77034,15.744082,15.665883
image729,151.5741729736328,132.72654724121094,42.92608642578125,37.655364990234375,0.14709126949310303,0.167680025100708,0.15772195848845322,0.1,0.1,0.1,26.226004,0.44926953,0.8027413487434387,14.093332,15.192759,23.674793,23.55055,18.077267,18.900011,15.247292,23.943117,24.13545,23.938795,23.78126,20.08768,23.918112,24.61908,24.60538,24.388311,24.21817,23.488443,24.126888,24.895609,24.979801,24.873766,24.756777,24.613668,19.237709,24.929953,25.42567,25.491365,25.302801,24.159443,20.536692,21.81734,25.733622,25.931152,24.67132,25.330717
image73,143.95306396484375,132.29014587402344,19.96722412109375,16.931610107421875,0.0661391019821167,0.07799696922302246,0.07231150675714738,0.1,0.1,0.1,22.013887,0.35501257,1.7479099035263062,16.135626,16.310951,19.4833,20.570305,20.961542,17.465845,16.939138,21.076838,21.124619,21.240356,21.224901,19.394789,20.671787,21.218466,21.45287,21.586285,21.583105,21.449165,20.435328,21.374529,21.586355,21.72992,21.792662,21.744251,18.352507,21.405735,21.639463,21.793673,21.917002,21.912218,19.045275,21.452246,21.716948,21.872496,21.979021,20.17519
image730,196.49392700195312,132.8347625732422,29.13983154296875,23.91192626953125,0.09340596199035645,0.11382746696472168,0.10411860057393374,0.1,0.1,0.1,25.775185,0.5646624,1.183678388595581,18.598871,22.630737,23.019741,22.902111,22.712181,23.69619,18.93092,22.591934,23.152647,23.583233,24.060806,24.660357,21.999605,22.805056,23.41062,23.912659,24.423716,24.94221,22.287691,23.035679,23.678703,24.235622,24.77681,25.247551,22.697733,23.396984,23.93685,24.527357,25.08957,25.256279,20.068832,21.555145,24.29692,24.839985,25.398512,25.240269
image731,98.83114624023438,132.59970092773438,60.224029541015625,61.10009002685547,0.23867222666740417,0.23525011539459229,0.23696734856889645,0.1,0.1,0.1,42.971447,0.7091457,0.46160784363746643,27.05841,37.209923,36.356155,35.53762,34.64396,23.941788,37.102264,39.689835,38.88502,38.23748,37.555378,24.41227,37.92456,41.93041,41.471207,40.983097,40.394737,39.998596,39.16712,42.299385,42.253815,41.6304,41.0554,40.370857,39.971516,41.851475,41.35138,40.664654,40.05266,29.896141,36.10341,41.107483,40.7464,40.15071,39.235954,32.3473
image733,126.40174865722656,132.71287536621094,17.10919189453125,14.1767578125,0.055377960205078125,0.0668327808380127,0.06137319883718403,0.1,0.1,0.1,13.110956,0.15891486,1.6523417234420776,12.268884,12.598827,12.593582,12.50707,12.336046,12.195466,12.644674,12.75579,12.727964,12.682861,12.574789,12.525895,12.688854,12.797867,12.790838,12.774601,12.725003,12.676906,12.722873,12.854681,12.864063,12.859835,12.83999,12.801337,12.860026,12.951257,12.952533,12.94309,12.920584,12.89066,12.935654,13.074598,13.063253,13.038408,13.03074,13.014733
image734,124.83882141113281,132.8396453857422,11.8438720703125,11.757720947265625,0.04592859745025635,0.0462651252746582,0.04609716846199727,0.1,0.1,0.1,18.57199,0.24758624,2.2775752544403076,17.714298,18.028727,18.040218,18.004963,17.582497,16.190136,18.068504,18.266315,18.31759,18.324017,18.278513,18.16749,18.15418,18.308483,18.34689,18.369589,18.362808,18.285881,18.169302,18.369804,18.38474,18.401758,18.424297,18.374321,18.194563,18.445375,18.455887,18.4633,18.504475,18.488623,18.016737,18.50217,18.509478,18.531412,18.574509,18.553028
