Image,x,y,w,h,1/Bh,1/Bw,1/Bd,Ch,Cw,Cb,midas_max,midas_max_relative,Target
image720,139.29762268066406,132.55322265625,13.231719970703125,11.89422607421875,0.04646182060241699,0.05168640613555908,0.049143592425163314,0.1,0.1,0.1,15.444035,0.22603945,2.659782648086548
image721,138.16262817382812,132.83663940429688,23.44446563720703,24.155059814453125,0.09435570240020752,0.09157994389533997,0.09297818211631732,0.1,0.1,0.1,29.041515,0.48429495,1.182991623878479
image722,100.42970275878906,132.6971435546875,15.234100341796875,13.74298095703125,0.05368351936340332,0.05950820446014404,0.05667074487471999,0.1,0.1,0.1,17.815567,0.30157033,2.2997071743011475
image723,133.50640869140625,132.729248046875,15.134773254394531,12.117706298828125,0.04733479022979736,0.05912020802497864,0.053552690702782,0.1,0.1,0.1,13.895359,0.22869249,2.3104121685028076
image725,128.04019165039062,132.46441650390625,13.686981201171875,10.592376708984375,0.041376471519470215,0.05346477031707764,0.047804257448784804,0.1,0.1,0.1,12.970758,0.18132748,2.2764174938201904
image726,128.8736572265625,132.7100830078125,11.609809875488281,9.9183349609375,0.03874349594116211,0.0453508198261261,0.042176743216164735,0.1,0.1,0.1,15.779748,0.23646607,2.4393513202667236
image729,151.5741729736328,132.72654724121094,42.92608642578125,37.655364990234375,0.14709126949310303,0.167680025100708,0.15772195848845322,0.1,0.1,0.1,26.226004,0.44926953,0.8027413487434387
image73,143.95306396484375,132.29014587402344,19.96722412109375,16.931610107421875,0.0661391019821167,0.07799696922302246,0.07231150675714738,0.1,0.1,0.1,22.013887,0.35501257,1.7479099035263062
image730,196.49392700195312,132.8347625732422,29.13983154296875,23.91192626953125,0.09340596199035645,0.11382746696472168,0.10411860057393374,0.1,0.1,0.1,25.775185,0.5646624,1.183678388595581
image731,98.83114624023438,132.59970092773438,60.224029541015625,61.10009002685547,0.23867222666740417,0.23525011539459229,0.23696734856889645,0.1,0.1,0.1,42.971447,0.7091457,0.46160784363746643
image733,126.40174865722656,132.71287536621094,17.10919189453125,14.1767578125,0.055377960205078125,0.0668327808380127,0.06137319883718403,0.1,0.1,0.1,13.110956,0.15891486,1.6523417234420776
image734,124.83882141113281,132.8396453857422,11.8438720703125,11.757720947265625,0.04592859745025635,0.0462651252746582,0.04609716846199727,0.1,0.1,0.1,18.57199,0.24758624,2.2775752544403076
image735,192.25778198242188,132.2757568359375,21.0848388671875,16.923370361328125,0.06610691547393799,0.08236265182495117,0.07467841284171924,0.1,0.1,0.1,23.439146,0.517207,1.5919928550720215
image736,118.38861083984375,132.46188354492188,13.025421142578125,11.160247802734375,0.04359471797943115,0.0508805513381958,0.04737789537424027,0.1,0.1,0.1,15.561725,0.196691,2.6407339572906494
image737,112.2680435180664,132.75180053710938,18.669509887695312,16.258575439453125,0.06351006031036377,0.07292777299880981,0.06838123951491365,0.1,0.1,0.1,22.434793,0.3101654,1.8674129247665405
image738,127.4789810180664,132.79495239257812,21.333297729492188,16.398956298828125,0.06405842304229736,0.08333319425582886,0.07432328984761655,0.1,0.1,0.1,13.825209,0.16592169,1.441463589668274
image739,219.5538787841797,132.32073974609375,22.614288330078125,16.98590087890625,0.06635117530822754,0.08833706378936768,0.07812142889025378,0.1,0.1,0.1,27.465975,0.77639306,1.5569918155670166
image74,133.9076385498047,132.82875061035156,14.190765380859375,11.987457275390625,0.04682600498199463,0.055432677268981934,0.051310118162896934,0.1,0.1,0.1,19.027931,0.2932443,2.3943238258361816
image740,127.74334716796875,132.64093017578125,11.741485595703125,8.4010009765625,0.032816410064697266,0.04586517810821533,0.039878135189804695,0.1,0.1,0.1,8.704395,0.12848431,2.7666828632354736
image742,130.04409790039062,132.79281616210938,16.29656982421875,17.891845703125,0.06989002227783203,0.06365847587585449,0.06684690256411513,0.1,0.1,0.1,24.602093,0.3834078,1.5992578268051147
image743,128.5765380859375,133.034423828125,26.634002685546875,21.67041015625,0.08465003967285156,0.10403907299041748,0.09484133572794291,0.1,0.1,0.1,14.433411,0.21828382,1.1584525108337402
image745,126.95899200439453,132.59735107421875,10.294845581054688,8.313262939453125,0.03247368335723877,0.04021424055099487,0.03654945453682918,0.1,0.1,0.1,9.223829,0.15835889,2.5912115573883057
image746,132.38336181640625,132.85870361328125,12.767997741699219,10.02947998046875,0.039177656173706055,0.04987499117851257,0.04484642398409172,0.1,0.1,0.1,15.971803,0.25444266,2.5607783794403076
image748,158.97262573242188,126.35118103027344,103.59894561767578,112.48117065429688,0.43937957286834717,0.404683381319046,0.42238788344943534,0.1,0.1,0.1,27.559391,1.0,0.2159433811903
image749,167.38796997070312,132.19024658203125,22.811553955078125,19.067718505859375,0.07448327541351318,0.08910763263702393,0.0821216430379351,0.1,0.1,0.1,22.998331,0.42162877,1.6110531091690063
image750,126.50091552734375,132.50775146484375,11.029449462890625,8.83502197265625,0.03451180458068848,0.043083786964416504,0.03903381453695536,0.1,0.1,0.1,9.946709,0.16191506,2.578732490539551
image752,119.9725341796875,132.58941650390625,17.807037353515625,14.658760070800781,0.05726078152656555,0.06955873966217041,0.06370720274985658,0.1,0.1,0.1,18.50355,0.25880384,1.8673756122589111
image754,126.6488265991211,132.6873779296875,35.00358581542969,44.6600341796875,0.1744532585144043,0.13673275709152222,0.156731914854861,0.1,0.1,0.1,37.50478,0.8219457,0.6357430219650269
image755,136.64678955078125,132.70599365234375,20.86046600341797,21.766021728515625,0.08502352237701416,0.08148619532585144,0.08327364344760424,0.1,0.1,0.1,27.236063,0.45442477,1.3743882179260254
image757,126.32457733154297,132.79505920410156,12.757553100585938,9.974853515625,0.038964271545410156,0.04983419179916382,0.04473064458142933,0.1,0.1,0.1,10.37031,0.15659653,2.5504181385040283
image759,131.43177795410156,132.7115478515625,11.134979248046875,9.506217956542969,0.03713366389274597,0.043496012687683105,0.04044015401693295,0.1,0.1,0.1,12.195038,0.19732662,2.945742130279541
image760,118.51043701171875,132.80416870117188,21.079620361328125,17.99822998046875,0.07030558586120605,0.08234226703643799,0.07656083967665021,0.1,0.1,0.1,23.49585,0.30050018,1.5411912202835083
image761,135.4312744140625,132.7119140625,19.3330078125,17.7652587890625,0.06939554214477539,0.07551956176757812,0.07252222238436418,0.1,0.1,0.1,15.222064,0.23979913,1.6690822839736938
image762,192.0125274658203,132.4530029296875,28.1280517578125,22.88813018798828,0.08940675854682922,0.10987520217895508,0.10016518488905533,0.1,0.1,0.1,28.193195,0.5252011,1.3356001377105713
image763,125.99949645996094,132.7862548828125,11.986236572265625,11.907035827636719,0.04651185870170593,0.0468212366104126,0.04666680403464383,0.1,0.1,0.1,17.60445,0.23753849,2.246196985244751
image765,126.43202209472656,132.78656005859375,17.09442138671875,14.00341796875,0.05470085144042969,0.06677508354187012,0.06103726292328192,0.1,0.1,0.1,13.036195,0.16888033,1.6944435834884644
image766,126.56332397460938,132.78726196289062,14.908233642578125,13.986572265625,0.054635047912597656,0.0582352876663208,0.056463869819518106,0.1,0.1,0.1,17.626524,0.23492508,1.752504587173462
image768,126.93220520019531,132.65394592285156,10.018463134765625,11.805694580078125,0.046115994453430176,0.03913462162017822,0.04276799944925717,0.1,0.1,0.1,19.778646,0.3068273,2.218700885772705
image769,143.87155151367188,132.8587646484375,23.68829345703125,20.00212860107422,0.07813331484794617,0.09253239631652832,0.08563602996755322,0.1,0.1,0.1,24.415276,0.38406512,1.4584938287734985
image77,123.93759155273438,132.42510986328125,11.488525390625,9.044830322265625,0.0353313684463501,0.044877052307128906,0.04038722211336481,0.1,0.1,0.1,12.159332,0.16842839,2.854625701904297
image770,127.10649108886719,132.73849487304688,11.842041015625,11.784912109375,0.046034812927246094,0.046257972717285156,0.04614652771964344,0.1,0.1,0.1,15.86573,0.19693612,1.8885135650634766
image771,121.46754455566406,132.88604736328125,40.765380859375,34.20832061767578,0.13362625241279602,0.1592397689819336,0.14699197148026122,0.1,0.1,0.1,21.967827,0.28677702,0.7811762094497681
image773,126.9925537109375,132.23641967773438,8.137298583984375,8.664764404296875,0.03384673595428467,0.031786322593688965,0.03283269588983768,0.1,0.1,0.1,12.980816,0.1907532,2.758167266845703
image774,128.45742797851562,132.77915954589844,10.8460693359375,9.874603271484375,0.03857266902923584,0.04236745834350586,0.040514517907335845,0.1,0.1,0.1,14.648039,0.19886817,2.544545888900757
image776,122.04852294921875,132.79568481445312,11.93017578125,10.155403137207031,0.039669543504714966,0.04660224914550781,0.04327494833788052,0.1,0.1,0.1,13.422776,0.19105688,2.7146382331848145
image778,100.58541870117188,132.90744018554688,21.192413330078125,18.198333740234375,0.07108724117279053,0.08278286457061768,0.07715697805148836,0.1,0.1,0.1,21.316637,0.3418894,1.7036696672439575
image78,124.45661926269531,132.78807067871094,12.758941650390625,10.103057861328125,0.03946506977081299,0.04983961582183838,0.04495263639256089,0.1,0.1,0.1,11.719822,0.16850209,2.434960126876831
image780,123.28926086425781,132.83180236816406,17.51910400390625,14.26947021484375,0.0557401180267334,0.06843400001525879,0.06241062856486308,0.1,0.1,0.1,17.450665,0.23517561,1.8449994325637817
image781,238.30380249023438,131.82070922851562,32.94482421875,38.38745880126953,0.1499510109424591,0.1286907196044922,0.13972581542969703,0.1,0.1,0.1,34.597843,0.9744424,0.6741764545440674
image782,128.4805145263672,132.67898559570312,10.90875244140625,9.891716003417969,0.03863951563835144,0.042612314224243164,0.04067444832024179,0.1,0.1,0.1,14.348854,0.2003653,2.700363874435425
image786,130.9161376953125,132.83416748046875,18.185791015625,14.286895751953125,0.055808186531066895,0.07103824615478516,0.0638787370751575,0.1,0.1,0.1,16.880678,0.2374189,1.7836664915084839
image789,107.56982421875,132.7526092529297,22.786895751953125,19.9423828125,0.07789993286132812,0.0890113115310669,0.0836403405070785,0.1,0.1,0.1,25.905853,0.37070855,1.5397708415985107
image79,131.50283813476562,132.88909912109375,22.90221405029297,22.04363250732422,0.08610793948173523,0.08946177363395691,0.08780087181663836,0.1,0.1,0.1,24.531065,0.37704945,1.2211791276931763
image790,126.89031982421875,132.79440307617188,8.19317626953125,9.651611328125,0.03770160675048828,0.032004594802856445,0.0349693096876639,0.1,0.1,0.1,15.621332,0.2317499,2.776759386062622
image792,124.90460205078125,133.10350036621094,36.113494873046875,29.802459716796875,0.11641585826873779,0.14106833934783936,0.1293308324082158,0.1,0.1,0.1,20.465015,0.26647192,0.8271368741989136
image793,129.4851837158203,132.79722595214844,15.037017822265625,11.7857666015625,0.046038150787353516,0.0587383508682251,0.05277170260015219,0.1,0.1,0.1,13.382548,0.19633847,2.2793309688568115
image794,126.49974822998047,132.5532989501953,13.057693481445312,11.341278076171875,0.04430186748504639,0.05100661516189575,0.047772011957506785,0.1,0.1,0.1,12.499032,0.16558965,2.189500331878662
image795,128.25999450683594,132.71072387695312,13.001861572265625,10.033477783203125,0.03919327259063721,0.0507885217666626,0.04536290643029144,0.1,0.1,0.1,9.325034,0.13873877,2.431459903717041
image796,129.44667053222656,132.82098388671875,10.952789306640625,9.898368835449219,0.03866550326347351,0.04278433322906494,0.04077695619141619,0.1,0.1,0.1,8.432836,0.13678133,2.744352340698242
image798,206.04299926757812,124.56617736816406,94.42022705078125,128.45132446289062,0.5017629861831665,0.36882901191711426,0.4403413075871961,0.1,0.1,0.1,39.000614,0.9923028,0.19000652432441711
image80,125.04904174804688,132.883544921875,14.062774658203125,18.095916748046875,0.0706871747970581,0.05493271350860596,0.06330197348506769,0.1,0.1,0.1,27.270283,0.412892,1.6546273231506348
image800,130.20155334472656,132.79754638671875,13.8521728515625,11.690742492675781,0.04566696286201477,0.054110050201416016,0.05006680052609912,0.1,0.1,0.1,10.676186,0.17639934,2.301067352294922
image801,128.50839233398438,132.81822204589844,15.18475341796875,14.2205810546875,0.05554914474487305,0.05931544303894043,0.05746315891418015,0.1,0.1,0.1,16.755964,0.2453861,1.842268943786621
image802,126.73908996582031,132.79983520507812,8.099365234375,9.778564453125,0.03819751739501953,0.031638145446777344,0.035071516808189644,0.1,0.1,0.1,15.827614,0.23558557,2.822511672973633
image803,135.63055419921875,132.82830810546875,22.85588836669922,19.901458740234375,0.07774007320404053,0.08928081393241882,0.08370956551734327,0.1,0.1,0.1,17.390474,0.29862058,1.4585429430007935
image804,207.0107421875,131.78067016601562,59.85089111328125,54.500335693359375,0.21289193630218506,0.23379254341125488,0.22358659384810742,0.1,0.1,0.1,46.99778,0.96238786,0.5419424772262573
image807,148.44564819335938,132.7194366455078,19.262603759765625,16.134002685546875,0.06302344799041748,0.07524454593658447,0.06940351824584841,0.1,0.1,0.1,21.895,0.36998424,1.8249647617340088
image808,133.7879180908203,133.32688903808594,38.733612060546875,37.412628173828125,0.1461430788040161,0.15130317211151123,0.14874550308046702,0.1,0.1,0.1,31.038374,0.47256926,0.72702556848526
image809,71.05661010742188,132.51162719726562,41.93525695800781,35.3634033203125,0.1381382942199707,0.16380959749221802,0.15151860044325527,0.1,0.1,0.1,27.09508,0.5423739,0.8316136598587036
image81,109.42138671875,132.4674072265625,17.021942138671875,14.91973876953125,0.058280229568481445,0.06649196147918701,0.06252106085114274,0.1,0.1,0.1,19.470013,0.27548787,2.0623373985290527
image810,129.46603393554688,132.75674438476562,18.91168212890625,24.22974395751953,0.09464743733406067,0.07387375831604004,0.08489837914130527,0.1,0.1,0.1,29.934553,0.49955958,1.2360244989395142
image811,143.42967224121094,132.66928100585938,19.38580322265625,17.921661376953125,0.07000648975372314,0.07572579383850098,0.07292223412687414,0.1,0.1,0.1,16.400839,0.283684,1.6862415075302124
image813,130.70742797851562,132.85011291503906,22.386688232421875,20.0482177734375,0.07831335067749023,0.08744800090789795,0.08300642673047455,0.1,0.1,0.1,21.6564,0.31152013,1.3150023221969604
image815,92.35498809814453,132.66641235351562,42.51750183105469,37.72650146484375,0.1473691463470459,0.16608399152755737,0.15700566476529243,0.1,0.1,0.1,30.950478,0.506669,0.8088816404342651
image816,136.9613037109375,132.79412841796875,14.316436767578125,12.119598388671875,0.04734218120574951,0.05592358112335205,0.05181085333681621,0.1,0.1,0.1,18.608402,0.28570625,2.4282922744750977
image817,127.5091781616211,132.69993591308594,8.887954711914062,8.059295654296875,0.03148162364959717,0.03471857309341431,0.0331396435199417,0.1,0.1,0.1,13.027067,0.18491736,2.8924224376678467
image818,143.9457550048828,132.2310333251953,11.55352783203125,10.989990234375,0.042929649353027344,0.04513096809387207,0.04404406358786607,0.1,0.1,0.1,14.955525,0.22718479,2.819284200668335
image819,120.30020904541016,132.95486450195312,40.25941467285156,49.81512451171875,0.19459033012390137,0.15726333856582642,0.17691403877957035,0.1,0.1,0.1,41.68989,0.69149643,0.5735514163970947
image822,129.68057250976562,132.74978637695312,12.588897705078125,10.057403564453125,0.03928673267364502,0.049175381660461426,0.04450654741508541,0.1,0.1,0.1,13.035221,0.19508506,2.574429750442505
image823,127.65591430664062,133.0882568359375,14.99261474609375,17.0223388671875,0.06649351119995117,0.05856490135192871,0.0626547472345838,0.1,0.1,0.1,19.93254,0.27697834,1.524298906326294
image824,137.97984313964844,132.96365356445312,30.071746826171875,26.14422607421875,0.10212588310241699,0.11746776103973389,0.1100644603928456,0.1,0.1,0.1,23.528496,0.36683238,1.0990865230560303
image827,154.0883331298828,133.4377899169922,120.09329223632812,118.31332397460938,0.46216142177581787,0.46911442279815674,0.4656509000609218,0.1,0.1,0.1,37.36966,0.839676,0.2188691943883896
image830,229.95465087890625,132.3175811767578,33.62451171875,25.320648193359375,0.09890878200531006,0.1313457489013672,0.11626403767338149,0.1,0.1,0.1,32.775894,0.84190303,1.111424446105957
image832,166.98321533203125,132.82815551757812,30.26971435546875,26.419708251953125,0.1032019853591919,0.1182410717010498,0.11097657594981848,0.1,0.1,0.1,32.43639,0.55438817,1.152417540550232
image834,124.50627899169922,132.89614868164062,16.965805053710938,14.169319152832031,0.05534890294075012,0.06627267599105835,0.06105558385504302,0.1,0.1,0.1,13.221838,0.17858176,1.8443515300750732
